Id	Name	Shape	SizeX	SizeY	OffsetX	OffsetY	Speed	HitSpeed	Direction	TargetType	NpcSearcherId	TrackTarget	LiveTime	FillTime	DeadExplosion	MoveExcludeObstacle	ActsExcludeObstacle	ExplosionOnCollideObstacle	HitCount	RepeatDamage	HitEffect[1]	HitEffect[2]	DamageInterval	StartJoint	Effect	WaitTime	DamageCount	DamageRange	ExplosionEffect	LineType	LineParams[1]	LineParams[2]	LineParams[3]	LineParams[4]	LineParams[5]	LineParams[6]	LineParams[7]	LineParams[8]	LineParams[9]	ScaleFunction	ScaleParams[1]	ScaleParams[2]	ScaleParams[3]	ScaleParams[4]	ScaleParams[5]	ScaleType	BornPosition	ChildDelay	ChildInterval	ChildCountLimit	ChildId	BornChildWhileDead	SwitchTargetOnHit	BornDirectionType	BeHitCenter	HitShakeDirection	HitShakeDuration	HitShakeIntensity	BeHitState	Magic[1]	Magic[2]	Magic[3]	Magic[4]	Magic[5]	MagicLauncherNpc[1]	MagicLauncherNpc[2]	MagicLauncherNpc[3]	MagicLauncherNpc[4]	EffectHeight	HitOnJoint	ResizeEffect	BindLauncher	LockLauncherFightTarget	BindSkill	DeathWithNpc	ActiveDelayTime	ExplodeOnFloor	DodgeLimitMark	HitEffectUseMissileDirection	IgnoreNpcTimeScale	ScaleTimeOnHit	BindBornNpc	SingleClientEffect	TimeScale	TimeScaleDuration	ReboundTimes	ReboundType	CollideFilterType	BuffFilter	NpcHitCount	ShakeMagic	CollideMissileType
99110901	范围特效	2	4				0			4			1.1						-1						FxYujing1M10S		-1			1					0	0	0										0							0	1					742019									0	HitCase	1	1				1	1	1														
99110902	范围击飞和范围	2	1				0			4			0.3						-1								-1			1					0	0	0										3							4	2				991109021										0	HitCase		1				0		0														
99110903	范围击飞和范围	2	1				0			4			0.3						-1								-1			1					0	0	0										3							4	2				991109031										0	HitCase		0				0		0														
99111001	范围特效	4	4	8			0			4			1.1						-1						FxYujingHuan01		-1			1					0	0	0										0							0	1					742020									0	HitCase	1	1				1	1	1														
99111002	范围击飞往外环	2	1				0			4			0.3						-1								-1			1					0	0	0										3							4	2				991110021										0	HitCase		0				0		0														
99111101	范围特效	4	8	12			0			4			1.1						-1						FxYujingHuan01		-1			1					0	0	0										0							0	1					742021									0	HitCase	1	1				1	1	1														
99111102	范围击飞和范围	2	1				0			4			0.3						-1								-1			1					0	0	0										3							4	2				991111021										0	HitCase		0				0		0														
99111201	自走雷虫自爆-伤害子弹	2	3				0			4			0.1						-1		FxMo1BraveMd010101Attack01Shouji						-1			1					0	0	0										0							0	1				991112011	801075	816003								0	HitCase		0		1				1														
99111203	自走雷虫的技能1-3	2	3				0			1			1						-1								-1			1					0	0	0										0							0	1					100011	900013								0	HitCase		0		1				0														
99111204	自走雷虫范围预警	2	3				0			1			1						-1						FxYujing1M06S		-1			1					0	0	0										0							0	1					900023									0	HitCase	1	0		1				0														
99111205	自走雷虫爆炸特效1	2	3				0			1			0.7						-1						FxMo1BraveMd010101Attack01Xuli		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99111206	自走雷虫爆炸特效1	2	3				0			1			3						-1						FxMo1BraveMd010101Attack01		-1			1					0	0	0										0							0	1					742023									0	HitCase		0		0				0														
99111301	黑洞-拉扯2	2	15				0			4			1						-1	1			0.02	HitCase	FxCizhuiHeidong		-1			1					0	0	0										3							4	1					760415									0	HitCase		0		0				0														
99111401	黑洞-拉扯1	2	300				0			4			1						-1	1			0.02	HitCase	FxCizhuiHeidong		-1			1					0	0	0										0							0	1					760414									0	HitCase		1		0				0														
99111402	黑洞-拉扯3	2	300				0			4			1						-1	1			0.02	HitCase	FxCizhuiHeidong		-1			1					0	0	0										0							0	1					760416									0	HitCase		1		0				0														
99111403	震开	2	10				0			4			1						-1		FxR1LifuAttack33Zha						-1		FxR1LifuAttack33Zha	1					0	0	0										3							4	2				991114031										0	HitCase		0				0		0														
99111701	打断玩家启动	2	3				0			1			0.7						-1		FxR2BiankaAttack11Shouji				FxCizhuiLeimin		-1			1					0	0	0										0							0	2				991117011										0	HitCase		0				0		0														
99111702	怪物死亡爆炸	2	0.1				0			1			1						-1						FxDeath01		-1			1					0	0	0										0							0	1														2.5	HitCase		0				0		0														
99111703	培养皿倒计时1（屏幕）	2	0.1				0			1			80						-1						FxSceneS01902PimuStart		-1			1					0	0	0										0							0	1														-0.4	HitCase		0			1	0		0														
99111704	培养皿倒计时2（屏幕）	2	0.1				0			1			1						-1						FxSceneS01902PimuDeath		-1			1					0	0	0										0							0	1														-0.4	HitCase		0				0		0		1												
99111705	培养皿倒计时1（舱）	2	0.1				0			1			80						-1						FxSceneS01902Pimu02Start		-1			1					0	0	0										0							0	1														0	HitCase		0			1	0		0														
99111706	培养皿倒计时2（舱）	2	0.1				0			1			1						-1						FxSceneS01902Pimu02Death		-1			1					0	0	0										0							0	1														0	HitCase		0				0		0		1												
99111707	培养皿倒计时1（斜舱）	2	0.1				0			1			80						-1						FxSceneS01902Pimu03Start		-1			1					0	0	0										0							0	1														-1.8	HitCase		0			1	0		0														
99111708	培养皿倒计时2（斜舱）	2	0.1				0			1			1						-1						FxSceneS01902Pimu03Death		-1			1					0	0	0										0							0	1														-1.8	HitCase		0				0		0		1												
99111801	标记前进位置特效子弹	2	0.6				0			1			999999						-1						FxMt1DwxMd000001Kuosan		-1			1					0	0	0			0	0					0	0							0	1														0	HitCase	1	1			1	0		0		0												
99111901	落入水中的特效	2	0.1				0			1			20						-1						FxMo1ShuixiyiAtk21		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1												
99112002	红色动作对应特效光1	2	2.3				0			1			1						-1						FxScene01302LightingRed		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112003	蓝色动作对应特效光1	2	2.3				0			1			1						-1						FxScene01302LightingBlue		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112004	黄色动作对应特效光1	2	2.3				0			1			1						-1						FxScene01302LightingYellow		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112005	倒计时3底圈1	2	2.3				0			1			1						-1						FxScene01302CountDownNPC		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112006	倒计时2底圈1	2	2.3				0			1			1						-1						FxScene01302CountDown2NPC		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112007	倒计时1底圈1	2	2.3				0			1			1						-1						FxScene01302CountDown3NPC		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112008	到点动作回合底圈1	2	2.3				0			1			0.2						-1						FxScene01302CountDown4NPC		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112009	角色定位特效	2	2.3				0			1			9999						-1						FxScene01302Prompt		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1			1									
99112012	火力全开特效1	2	2.3				0			1			1						-1						FxScene01302Star		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112013	人物位置圈1	2	2.3				0			1			160						-1						FxScene01302Circle		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112014	到点动作圈1	2	2.3				0			1			1						-1						FxScene01302Circle2		-1			1					0	0	0										0							0	1														0	HitCase	1	1			0	0		0		1												
99112015	评分great特效	2	1				0			1			0.7						-1						FxScene01302Great		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1												
99112016	评分Perfect特效	2	1				0			1			0.7						-1						FxScene01302Perfect		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1												
99112017	评分Miss特效	2	1				0			1			0.7						-1						FxScene01302Miss		-1			1					0	0	0										0							0	1														0	HitCase		1			0	0		0		1												
99112101	角色爬起子弹	2	300				0			2			0.1						-1	1			0.02				-1			1					0	0	0										0							0	1					742041	742064								0	HitCase		1		0				0														
99112102	屏幕震动子弹	2	0.1				0			4			1						-1						FXScene02302Pinzhang2		-1			1					0	0	0										3							4	1														0	HitCase		1				0		0													991121022	
99112103	角色滚蛋子弹	2	300				0			2			0.1						-1	1			0.02				-1			1					0	0	0										0							0	1					742042									0	HitCase		1		0				0														
99112104	角色定住子弹	2	300				0			7			0.1						-1	1			0.02				-1			1					0	0	0										0							0	1					700048									0	HitCase		1		0				0														
99112105	角色不定住子弹	2	300				0			7			0.1						-1	1			0.02				-1			1					0	0	0										0							0	1					742043									0	HitCase		1		0				0														
99112106	角色飞天子弹	2	300				0			2			0.1						-1								-1			1					0	0	0										0							0	2				991121061										0	HitCase		1						0														
99112107	红色雾效果子弹	2	0.1				0			1			9999						-1						FXScene02302DeBuff01		-1			1					0	0	0										0							0	2														-0.1	HitCase		1						0														
99112108	超丽芙位移子弹	2	300				0			1			5						-1	1			0.02				-1			1					0	0	0										3							4	1					742044									0	HitCase		0		0				0														
99112109	红色雾效果消失子弹	2	0.1				0			1			1						-1						FXScene02302DeBuff03		-1			1					0	0	0										0							0	2														-0.1	HitCase		1						0														
99112110	超丽芙位移子弹2	2	300				0			1			0.8						-1	1			0.02				-1			1					0	0	0										3							4	1					742048									0	HitCase		0		0				0														
99112201	黄3 环	2	1.3				0			2			3						-1						FxR4LifuAtk1301Bo		-1			1					0	0	0										0							0	1														1.2	HitCase	1	2						0														
99812001	大击飞子弹	2	2				0			1			0.3						1								1			1					0	0	0										1							0	2				998120011										0	HitCase		0				0		0														
99812002	小击飞子弹	2	2				0			1			0.3						1								1			1					0	0	0										1							0	2				998120021	742069	742072								0	HitCase		0				0		0														
99812003	全部打飞子弹	2	40				0			4			0.04						-1	1			0.02				-1			1					0	0	0										0							0	1				998120031	742078									0	HitCase		0				0		0														
99812004	死亡特效子弹1	2	4				0			4			2						-1						FxMe1BioMd007020Death		-1			1					0	0	0										3							4	1														0	HitCase		0		0			1	0		1												
99812005	死亡特效子弹2	2	4				0			4			2						-1						FxDeath01		-1			1					0	0	0										3							4	1														0	HitCase		0		0			1	0		1												
99812006	死亡特效子弹3	2	4				0			4			2						-1						FxDeath01New		-1			1					0	0	0										3							4	1														0	HitCase		0		0			1	0		1												
99812007	跑酷关吸人子弹	2	40				0			1			4						-1	1			0.02				-1			1					0	0	0										3							0	1					742079									0	HitCase		0		0		0.35		0		1												
99812008	跑酷关吸人子弹	2	40				0			1			0.5						-1	1			0.02				-1			1					0	0	0										3							0	1					742079									0	HitCase		0		0		0		0		1												
99812009	标记前进位置特效子弹	2	2				0			1			9999						-1						Fxqianjing1		-1			1					0	0	0										3							4	1														0	HitCase		0		0				0		1												
99812010	钩锁受击效果	2	40				0			4			0.5						1								1			1					0	0	0										1							0	2				998120101										0	HitCase		0				0.2		0										1				
99812011	拉飞效果	2	40				0			4			0.5						1								1			1					0	0	0										1							0	2				998120111										0	HitCase		0				0.2		0										1				
99812012	吸引过来	2	40				0			4			2						-1	1			0.02				-1			1					0	0	0										0							0	1					742079									0	HitCase		6				0.2		0										1				
99812013	击倒	2	40				0			4			0.5						1								1			1					0	0	0										0							0	1				998120131	742080									0	HitCase		0				0.2		0										1				
99816001	哈卡吗BOSS关罩子子弹	2	0.1				0			1			9999						-1						FxZhaozi		-1			1					0	0	0										3							4	1														-12.24	HitCase		0						0		0												
99816002	哈卡吗BOSS关罩子消失子弹	2	0.1				0			1			9999						-1						FxZhaozixiaoshi		-1			1					0	0	0										3							4	1														-12.24	HitCase		0						0		0												
99816003	哈卡吗BOSS关天空黑暗子弹	2	0.1				0			1			9999						-1						FxScene02701Blacksky		-1			1					0	0	0										3							4	1														0	HitCase		0						0		1												
99812601	露娜杀人无数	2	1.5				0			4			900						-1				0.02				-1			1					0	0	0										0							0	1					710185	742099								0	Root		1						0		1												
99812602	露娜受击2	2	2				0			1			0.1						-1								-1			1					0	0	0										0							0	1				998126021										0	HitCase		0						0														
99812603	露娜飞出去	2	0.1				0			1			0.1						-1								-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99812604	死亡特效	2	0.1				0			1			0.8						-1						FxMe1BioMd007020Death		-1			1					0	0	0										0							0	1														0	HitCase		0						0		1												
99812605	露娜爆发效果	2	0.1				0			1			1						-1		FxTongyonghongseZhakai						-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99812607	卡列吸吸子弹（慢）	2	10				0			2			9999						-1				0.02				-1			1					0	0	0										0							0	1					743133									0	HitCase		0						0										1				
99812608	卡列吸吸子弹（快）	2	10				0			2			9999						-1				0.02				-1			1					0	0	0										0							0	1					743134									0	HitCase		0						0										1				
99812609	露娜空间特效	2	0.1				0			4			9999						-1						FxLunaAtk9901Scene		-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99812610	红色雾效果子弹	2	0.1				0			1			9999						-1						FXScene02302DeBuff01		-1			1					0	0	0										0							0	2														0.8	HitCase		1			1			0														
99812611	红雾炸裂效果	2	0.1				0			1			10						-1		FxTongyonghongseZhakai						-1			1					0	0	0										0							0	1														0	Root		0						0													998126112	
99812612	白毛头部遮蔽效果	2	0.1				0			1			9999						-1					R3LuxiyaMd010011Head	FxR3LuxiyaMd010021Pingzhang		-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99812613	露娜烧起来了	2	0.1				0			1			9999						-1						FxR3LunaMd010021Fire		-1			1					0	0	0										0							0	1														1.6	HitCase		0						0														
99812614	露娜烧起来了2	2	0.1				0			1			9999						-1						FxR3LunaMd010021Firebaofa		-1			1					0	0	0										0							0	1														1.6	HitCase		0						0														
99812801	极限空间跳砸-普通子弹	2	7.5				0			4			0.1						-1								-1			1					0	0	0										0							0	1				998128011										0	HitCase		0		1				0														
99812802	极限空间跳砸-重力子弹	2	7.5				0			4			2.85						-1	1			0.05				-1			1					0	0	0										0							0	1					836043									0	HitCase		0		1				0														
99812807	极限空间跳砸-特效	2	0.1				0			4			10						-1						FxMb1JiabailieMd000001Attack10Dilie		-1			1					0	0	0										0							0	1														0	HitCase		0		1				0														
99812808	极限空间跳砸-特效延迟子弹	2	0.1				0			4			10						-1								-1			1					0	0	0										0	2.9	0	1	99812810			0	1														0	HitCase		0		1				0														
99812809	极限空间跳砸-吸引位置	2	20		14		0			4			40						-1	1			0.02				-1			1					0	0	0										1							0	1					742079									0	HitCase		0				4.3		0														
99813101	扑击-1	1	2.5	1.5		0.5	0			2			0.3						1		FxMo1UngouzaotiAtk04Hit01						1			1					0	0	0										0							0	1				998131011										0	HitCase		1		1	1			0														
99813201	露娜被束缚-1	2	0.1				0			1			9999						-1					Bip001Head	FxTongyongBip001HeadShufu01		-1			1					0	0	0										0							0	1														0	HitCase		6						0														
99813202	露娜被束缚-2	2	0.1				0			1			9999						-1					Bip001LForeTwist1	FxTongyongBip001LForeTwist1Shufu02		-1			1					0	0	0										0							0	1														0	HitCase		6						0														
99813203	露娜被束缚-3	2	0.1				0			1			9999						-1					Bip001RForeTwist1	FxTongyongBip001RForeTwist1Shufu03		-1			1					0	0	0										0							0	1														0	HitCase		6						0														
99812810	极限空间跳砸-爆炸子弹	2	7.5				0			4			0.1						-1								-1			1					0	0	0										1							0	1				998128101	836012	710193	743129							0	HitCase		0		1				0														
99813401	碰撞受伤子弹	4	8	50			0			6			9999						-1	1			1		FxTDSummonPoint04		-1			1					0	0	0										0							0	1					743162									0	HitCase	1	0						0														
99813402	大范围子弹	4	16.5	30			0			6			9999						-1	1			2				-1			1					0	0	0										1							0	1				998134021	743163									0	HitCase		0						0														
99813403	碰撞受伤子弹---特效	4	7.3	7.8			0			4			9999						-1	1			3				-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99813404	大范围子弹---特效	4	15	30			0			5			9999						-1	1			3				-1			1					0	0	0										0							0	1														0	HitCase		0						0														
99813501	残缺刀锯飞刀-伤害子弹	2	0.8			1.6	15			2			1.8						-1		FxMe1BioMd004030Attack05Shouji			Bip001 Neck	FxMe1BioMd004030Attack05Dandao		-1			1					0	0	0										0							0	1				998135011	743155	743158								0	HitCase		0		0				1														
99813504	残缺刀锯飞刀	1	2	30		15	0			2			2.7	0.7					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	0		0				0														
99813601	残缺刀锯飞刀-伤害子弹	2	0.8			1.6	15			2			1.8						-1		FxMe1BioMd004030Attack05Shouji			Bip001 Neck	FxMe1BioMd004030Attack05Dandao		-1			1					0	0	0										0							0	1				998136011	743156	743158								0	HitCase		0		0				1														
99813604	残缺刀锯飞刀	1	2	30		15	0			2			2.7	0.7					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	0		0				0														
99813701	残缺刀锯飞刀-伤害子弹	2	0.8			1.6	15			2			1.8						-1		FxMe1BioMd004030Attack05Shouji			Bip001 Neck	FxMe1BioMd004030Attack05Dandao		-1			1					0	0	0										0							0	1				998137011	743157	743159								0	HitCase		0		0				1														
99813704	残缺刀锯飞刀	1	2	30		15	0			2			2.7	0.7					-1						FxYujingJu01		-1			1					0	0	0										0							0	1														0	HitCase	1	0		0				0														
99813801	红潮女召唤的红潮	2	2				0			4			20						-1	1			0.5		FxMb1PunishdataFTHc		-1			1					0	0	0										3							4	1					743171	743171								0	HitCase		0						0														
