Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]	Key[81]	Key[82]
976401																																																																																		
976402																																																																																		
976403																																																																																		
976404																																																																																		
976405																																																																																		
976406	10|Cast|97640601																																																																																	
976407																																																																																		
976408																																																																																		
976409	10|Cast|97640901																																																																																	
976410																																																																																		
976411																																																																																		
976501																																																																																		
976502																																																																																		
976503																																																																																		
976504																																																																																		
976505																																																																																		
976506	4|Magic|976501|0	18|Cast|97650603																																																																																
933001	0|Effect|FxMo1YssutiMd010001Atk01||1|	14|Magic|933002|0	10|Move|0|1|2||	0|Magic|933016|0																																																																														
933002	6|Effect|FxMo1YssutiMd010001Atk02||1|	0|Magic|933003|0	0|Move|4|10|0||	0|Turn|180|10|1	0|Magic|933015|0																																																																													
933003	1|Effect|FxMo1YssutiAtk03Dilie||1|	0|Turn|360|0.1|1	0|Effect|FxMo1YssutiMd010001Atk03|Bip001RHand|1|	7|Cast|93300304	18|Magic|933004|0	20|Magic|933006|0	0|Effect|FxYubei02|StabHeadBoneL|1|	0|Magic|933008|0																																																																										
933004	0|Effect|FxMo1YssutiMd010001Atk04||1|	72|Magic|933007|0																																																																																
933005	0|Effect|FxMo1YssutiMd010001Atk05|Bip001RHand|1|	0|Effect|FxMo1YssutiAtk05Daoguang||1|	0|Effect|FxMo1YssutiAtk05Dilie||1|	19|Cast|93300505	36|Cast|93300506	8|Effect|FxYubei02|StabHeadBoneL|1|	30|Effect|FxYubei02|StabHeadBoneL|1|	4|Turn|180|0.7|1	32|Turn|360|0.1|1																																																																									
933006																																																																																		
933007	0|Effect|FxMo1YssutiMd010001Atk07|Bip001RHand|1|	0|Effect|FxMo1YssutiAtk07Daoguang||1|	0|Effect|FxMo1YssutiAtk07Dilie||1|	2|Effect|FxYubei02|StabHeadBoneL|1|	32|Effect|FxYubei02|StabHeadBoneL|1|	12|Cast|93300707	42|Cast|93300708	74|Magic|933005|0																																																																										
933008																																																																																		
933201	42|Cast|93320101|93320108	26|Move|18|0.4|0||	34|Move|3|0.1|0||	8|Turn|270|0.9|1	74|Turn|270|0.6|1	30|Effect|FxYubei02|Bip001RFinger01|1|	41|Effect|FxMe1PuppetAtk01||1|	26|RecordTarget|0.4|18|0|1|1	26|Turn|270|0.6|1																																																																									
