Id	Name	SkillType	CastTime	AfterTime	Animation	StandStage	CastMagicIds	FinalMagicIds	Cd	DistNoTarget	SkillMoveType	DistAbort	SkillMoveTrackDistance	MissileLockTarget	SkillFaceType	DodgeLimitTime	SkillPriority	Snapshot	SkillAnimationPriority	CoexistSkills
855501	控偶法阵		3.7	0.6	Attack01		855528			10	6				4					
855502	控偶法阵持续		5	0	Attack02		855528			10	6				4					
855503	傀儡唤醒		5.1	0.6	Attack03		855505|855528	855548|855595		10	6				4					
855504	小技能预警		2.9	0	Attack04		855528			10	6				4					
855505	大技能预警		3.8	0	Attack05		855528			10	6				4					
855506	平地后撤斩		3.6	0.5	Attack06		855527			10	6				4					
855507	平地突进前斩	50	2.8	0.8	Attack07		855527			10	6				4					
855508	步进周身三连快斩1		3	0.5	Attack90		855527			10	6				4					
855509	步进周身四连斩		3	0.5	Attack09		855527			10	6				4					
855510	控偶法阵结束		2	0	Attack18		855527	855548		10	6				4					
855511	后闪		1.5	0.5	Attack11		855528			10	6				4					
855512	左闪		1.5	0.5	Attack12		855528			10	6				4					
855513	右闪（镜像）		1.5	0.5	Attack13					10	6				4					
855514	武器切换1		2.8	0.4	Attack14					10	6				4					
855515	子弹调用		7.1	0.5	Attack15					10	6				4					
855516	飞雷神前刺		3.5	0.4	Attack15		855680|855527			10	6				4					
855517	前刺失败		3.5	0.4	Attack17		855600			10	6				4					
855518	步进周身三连快斩1		2.6	0	Attack90		855527			10	6				4					
855519	步进周身三连慢斩2		2.8	0.2	Attack91		855527			10	6				4					
855520	步进周身第四斩		1	0.2	Attack92					10	6				4					
855521	左走		4	0.8	Attack31					10	6				4					
855522	右走		4	0.8	Attack41					10	6				4					
855523	左受击		2	0	Hit1					10	6				4					
855524	右受击		5.7	0.4	Hit2					10	6				4					
855525	操偶女仆长-前走		2	0.4	Walk					10	6				4					
855601	一击入魂-控偶技能		5.8	0	Attack01		855505			10	6				4					
855602	吼叫驱使		2	0.2	Attack02					10	6				4					
855603	充能		3.6	0.9	Attack03					10	6				4					
855604	抓技2-举高高撕裂		7.2	1	Attack98					10	6				4					
855605	雷电招来-右		3	0.6	Attack05					10	6				4					
855606	雷电连段终结		6	1.2	Attack61					10	2		0.5		4					
855607	散魂铁爪		3.3	1	Attack07					10	6				4					
855608	周身爪		3	0.7	Attack08					10	6				4					
855609	后撤上挑	50	2.4	0.1	Attack09					10	6				4					
855610	陨星击		3.9	0.1	Attack10					10	6				4					
855611	肢体炸弹		5.3	0.7	Attack11					10	6				4					
855612	前冲单爪-横扫		1.6	0.5	Attack31					10	6				4					
855613	前冲单爪-侧闪		3	0.3	Attack13					10	6				4					
855614	电网抓取		2.7	1.8	Attack14			855669		10	6				4					
855615	蹬墙1后翻上墙		3.8	0	Attack15		855591|855592|855593|855594			10	6				4					
855616	后闪		1.8	0.4	Attack16					10	6				4					
855617	拼刀飞雷神		2.1	1.1	Attack17					10	6				4					
855618	飞雷神瘫痪		3.5	0	Attack19		855700			10	6				4					
855619	蹬墙反冲1-抛物线砸地		2.3	0	Attack51					10	6				4					
855620	蹬墙反冲2-直线冲地		2.3	0	Attack52					10	6				4					
855621	蹬墙2 拉扯上墙		1.5	0.2	Attack93					10	6				4					
855622	蹬墙3-近距离直线冲地		5.3	0.3	Attack53					10	6				4					
855623	后撤前刺		2.5	0.5	Attack92					10	6				4					
855624	抓技2-成功		7	1.1	Attack98					10	6				4					
855625	抓技失败通用技能		1.5	0.2	Attack99					10	6				4					
